latitude_dd,longitude_dd,latitude,longitude,eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,sitePriorityName,networkNames,stateName,countyName,siteZone,sitePermHousing,site_latitude,site_longitude,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,approval_id,marker_id,height_above_gnd,hcollect_method_id,peak_summary_id,hwm_notes,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,uncertainty,hwm_uncertainty,hwm_label,last_updated,last_updated_by,horizontal_datums,vertical_collect_methods,horizontal_collect_methods,hwm_types,hwm_qualities,event,peak_summary,survey_member,marker,approval,files,site,vertical_datums,flag_member,Links
29.67394,-95.33836,29.67394,-95.33836,Harvey Aug 2017,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Kristine Blickenstaff,Stake,Handheld GPS,NAD83,Shawn Carr,Jonathan Thomas,TXHAR22196,At bridge over canal on Van Fleet St. b/w Fire Station 35 and Trinity Missionary Baptist Church,,,TX,Harris County,,No,29.67394,-95.33836,23413,Sims Bayou,22196,180,2,4,"Debris line, Left Bank, US side of bridge along sidewalk next to Fire Department",10/4/2017 5:00:00 AM,38.22,2,6,Left,9175,7,0,1,5911,RTN in this area had a higher variability due to some nodes working intermittently,Riverine,9/14/2017 5:00:00 AM,1,2,1846,1770,0.5,0.3,0914_1848_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.6741,-95.33845,29.6741,-95.33845,Harvey Aug 2017,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Kristine Blickenstaff,Stake,Handheld GPS,NAD83,Shawn Carr,Jonathan Thomas,TXHAR22196,At bridge over canal on Van Fleet St. b/w Fire Station 35 and Trinity Missionary Baptist Church,,,TX,Harris County,,No,29.67394,-95.33836,23414,Sims Bayou,22196,180,2,4,"Debris line, Right bank ~30ft US of bridge, next fence line. Marked with a stake, yellow flag, and orange paint.",10/5/2017 5:00:00 AM,37.84,2,6,Right,9176,7,0,1,5911,RTN in this area had a higher variability due to some nodes working intermittently,Riverine,9/14/2017 5:00:00 AM,1,2,1846,1770,0.5,0.4,0914_1848_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.4039,-93.98002,30.4039,-93.98002,Harvey Aug 2017,Debris,VP: > 0.40 ft,NAVD88,RT-GNSS,Glenn Harwell,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Bryce McClenney,TXJAS22197,"Gum Slough at County Road 784 about 0.27 miles east of intersection with County Road 777 near Buna, TX",,,TX,Jasper County,,No,30.4039,-93.98002,23425,Gum Slough to Sabine River,22197,180,2,5,"USGS white plastic marker nailed on tree approximately 200 ft W of creek bridge, S side of CR 784",9/29/2017 5:00:00 AM,55.45,2,6,N/A,9194,4,2.6,1,5920,level III,Riverine,9/13/2017 5:00:00 AM,1,2,1760,13,0.03,0.5,0913_1615_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.07718,-93.86491,30.07718,-93.86491,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Glenn Harwell,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Bryce McClenney,TXORA22198,"Cow Bayou near Orangefield Elementary School on Sand Bar Road near Orange, TX",,,TX,Orange County,,No,30.07718,-93.86491,23427,Cow Bayou to Sabine River,22198,180,2,2,USGS plastic marker on east chain link fence of elementary school.,9/26/2017 5:00:00 AM,12.58,2,6,N/A,9206,4,1.6,1,5946,level III,Riverine,9/13/2017 5:00:00 AM,1,2,1760,13,0.13,0.1,0914_1100_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.40207,-93.99517,30.40207,-93.99517,Harvey Aug 2017,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Glenn Harwell,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Bryce McClenney,TXJAS22199,"Gum Slough to Sabine River at County Road 784 near Buna, TX",,,TX,Jasper County,,No,30.40207,-93.99517,23429,Gum Slough to Sabine River,22199,180,1,2,"USGS plastic marker nailed on painted stake, south side of CR 784",9/29/2017 5:00:00 AM,51.1,2,6,N/A,9247,4,1.9,1,5951,level III,Riverine,9/13/2017 5:00:00 AM,1,2,1760,13,0.03,0.1,0913_1645_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.1098,-93.89188,30.1098,-93.89188,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Glenn Harwell,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Bryce McClenney,TXORA22200,"Cow Bayou at Farm Road 1442 near Orangefield, TX",,,TX,Orange County,,No,30.10963,-93.89236,23431,Cow Bayou to Sabine River,22200,180,2,2,USGS plastic marker east of channel S side of road,9/26/2017 5:00:00 AM,16.53,2,6,N/A,9254,4,5.3,1,5955,level III,Riverine,9/14/2017 5:00:00 AM,1,2,1760,13,0.13,0.1,0914_1145_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.32995,-93.93372,30.32995,-93.93372,Harvey Aug 2017,Debris,VP: > 0.40 ft,NAVD88,RT-GNSS,Glenn Harwell,Paint,Handheld GPS,NAD83,Kristine Blickenstaff,Bryce McClenney,TXJAS22201,"Tributary to Gum Slough on County Road 2246 near intersection with Highway 62 near Evadale, TX",,,TX,Jasper County,,No,30.32995,-93.93372,23433,Gum Slough to Sabine River,22201,180,2,5,Paint mark on right downstream bridge apron. (South side of CR 2246),9/27/2017 5:00:00 AM,41.3,2,6,N/A,9287,3,0,1,5976,,Riverine,9/13/2017 5:00:00 AM,1,2,1760,13,0.24,0.5,0913_1800_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.26761,-93.98181,30.26761,-93.98181,Harvey Aug 2017,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Glenn Harwell,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Bryce McClenney,TXJAS22202,"Unknown channel at County Road 826 near Texla, TX",,,TX,Jasper County,,No,30.26761,-93.98181,23435,Lower Sabine,22202,180,2,4,"USGS plastic marker on unknown channel @ CR 826 (1), south side of road.",9/27/2017 5:00:00 AM,33.6,2,6,N/A,9313,4,1.7,1,5986,,Riverine,9/13/2017 5:00:00 AM,1,2,1760,13,0.24,0.4,0913_1830_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.11555,-93.82317,30.11555,-93.82317,Harvey Aug 2017,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Glenn Harwell,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Bryce McClenney,TXORA22203,"Unknown channel at I-10 and Highway 62 near Pinehurst, TX",,,TX,Orange County,,No,30.11555,-93.82317,23437,Lower Sabine River,22203,180,2,3,"USGS plastic marker on wood fence post W of intersection on E bound off ramp of I-10.
Survey crew note: The fence is very unstable and leaning over some. Mark is poor to very poor.",9/27/2017 5:00:00 AM,14.23,2,6,N/A,9316,4,2.4,1,,level III,Riverine,9/14/2017 5:00:00 AM,1,2,1760,13,0.24,0.2,0914_1200_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.13264,-93.91354,30.13264,-93.91354,Harvey Aug 2017,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Glenn Harwell,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Bryce McClenney,TXORA22204,"Cow Bayou at I-10 between Parish Road and Callie Lane near Orangefield, TX",,,TX,Orange County,,No,30.13264,-93.91354,23438,Cow Bayou to Sabine River,22204,180,2,4,USGS plastic marker on metal pole right side of gate to cell tower complex.,9/26/2017 5:00:00 AM,19.04,2,6,N/A,9322,4,1.6,1,5993,level III,Riverine,9/14/2017 5:00:00 AM,1,2,1760,13,0.13,0.4,0914_1330_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.13264,-93.91354,30.13264,-93.91354,Harvey Aug 2017,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Glenn Harwell,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Bryce McClenney,TXORA22204,"Cow Bayou at I-10 between Parish Road and Callie Lane near Orangefield, TX",,,TX,Orange County,,No,30.13264,-93.91354,23439,Cow Bayou to Sabine River,22204,180,2,4,USGS plastic marker on metal pole left side of gate to cell tower complex.,9/26/2017 5:00:00 AM,19.01,2,6,N/A,9323,4,1.3,1,5993,level III,Riverine,9/14/2017 5:00:00 AM,1,2,1760,13,0.13,0.4,0914_1330_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.27373,-93.94672,30.27373,-93.94672,Harvey Aug 2017,Debris,VP: > 0.40 ft,NAVD88,RT-GNSS,Glenn Harwell,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Bryce McClenney,TXJAS22205,"Gum Slough to Sabine River at County Road 826 near Texla, TX",,,TX,Jasper County,,No,30.27373,-93.94672,23440,Gum Slough to Sabine River,22205,180,2,5,"USGS plastic marker on tree, south side of CR 826, west of channel.
Mark corroborated by farmer.",9/27/2017 5:00:00 AM,37,2,6,N/A,9569,4,5.9,1,6148,level III,Riverine,9/13/2017 5:00:00 AM,1,2,1760,13,0.24,0.5,0913_1915_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.27305,-93.94721,30.27305,-93.94721,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Glenn Harwell,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Bryce McClenney,TXJAS22205,"Gum Slough to Sabine River at County Road 826 near Texla, TX",,,TX,Jasper County,,No,30.27373,-93.94672,23441,Gum Slough to Sabine River,22205,180,2,2,"USGS plastic marker on right gate post (looking at gate), south side of CR 826, west of HWM 0913_1915_1.
Mark corroborated by farmer.",9/27/2017 5:00:00 AM,36.9,2,6,N/A,9575,4,2.3,1,6148,level III,Riverine,9/13/2017 5:00:00 AM,1,2,1760,13,0.24,0.1,0913_1915_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.14277,-93.99039,30.14277,-93.99039,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Glenn Harwell,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Bryce McClenney,TXORA22206,"Oak Forest Elementary School on Highway 12 near Vidor, TX",,,TX,Orange County,,No,30.14277,-93.99039,23442,Lower Sabine River,22206,180,2,2,USGS marker on school chain-link fence east of Hwy 12 at the edge of school property.,9/25/2017 5:00:00 AM,22,2,6,N/A,9640,4,2.5,1,6187,level III,Riverine,9/14/2017 5:00:00 AM,1,2,1760,13,0.16,0.1,0914_1415_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.21893,-93.91183,30.21893,-93.91183,Harvey Aug 2017,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Glenn Harwell,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Bryce McClenney,TXORA22208,"Gum Slough to Cow Bayou and Sabine River at Texla Road (2802) and Ray Willey Road near Mauriceville, TX",,,TX,Orange County,,No,30.21893,-93.91183,23447,Gum Slough to Cow Bayou and Sabine River,22208,180,2,4,"USGS plastic marker on business chain-link fence N side of Texla Rd, right of entrance gate to Platinum Construction and Fabrication.",9/27/2017 5:00:00 AM,27.7,2,6,N/A,9728,4,4.05,1,6252,level III,Riverine,9/14/2017 5:00:00 AM,1,2,1760,13,0.24,0.4,0914_1545_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.69868,-94.79547,30.69868,-94.79547,Harvey Aug 2017,Mud,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Jeremy McDowell,Paint,Handheld GPS,NAD83,Glenn Harwell,Jonathan Thomas,TXPOL22209,BLUFF CK BRIDGE ON HWY 190,,,TX,Polk County,,No,30.69868,-94.79547,23449,unknown,22209,180,1,1,ORANGE PAINT LINE ON RIGHT DOWNSTREAM APRON. BOTTOM OF PAINT LINE MARKS MUD LINE,9/19/2017 5:00:00 AM,252.411,2,6,N/A,9086,3,0,1,5858,,Riverine,9/14/2017 5:00:00 AM,1,2,1762,1770,0.022966,0.02,0914_1230_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.69868,-94.79547,30.69868,-94.79547,Harvey Aug 2017,Mud,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Jeremy McDowell,Paint,Handheld GPS,NAD83,Glenn Harwell,Jonathan Thomas,TXPOL22209,BLUFF CK BRIDGE ON HWY 190,,,TX,Polk County,,No,30.69868,-94.79547,23450,unknown,22209,180,1,1,ORANGE PAINT LINE ON LEFT DOWNSTREAM APRON. BOTTOM OF PAINT LINE MARKS MUD LINE,9/19/2017 5:00:00 AM,252.215,2,6,N/A,9087,3,0,1,5858,,Riverine,9/14/2017 5:00:00 AM,1,2,1762,1770,0.022966,0.04,0914_1230_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.16316,-93.87126,30.16316,-93.87126,Harvey Aug 2017,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Glenn Harwell,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Bryce McClenney,TXORA22210,"Cow Bayou to Sabine River on FM 1136 (Old Buna Road) near intersection with Andy Lane near Mauriceville, TX",,,TX,Orange County,,No,30.16316,-93.87126,23451,Cow Bayou to Sabine River,22210,180,2,3,USGS marker on chain link fence W side of intersection FR 1136 (Old Buna Rd) & Andy Lane on fence. Survey crew note: only surveyed one mark as they are on same structure and are side by side,9/27/2017 5:00:00 AM,20.3,2,6,N/A,9743,4,2.85,1,6264,level III,Riverine,9/14/2017 5:00:00 AM,1,2,1760,13,0.24,0.2,0914_1615_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.50193,-95.03129,30.50193,-95.03129,Harvey Aug 2017,Mud,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Jeremy McDowell,Nail,Handheld GPS,NAD83,Glenn Harwell,Jonathan Thomas,TXSAN22211,BIG CREEK BRIDGE ON TX 150,,,TX,San Jacinto County,,No,30.50193,-95.03129,23453,unknown,22211,180,1,1,"ORANGE NAIL+TAPE ON SWEETGUM TREE ON RIGHT UPSTREAM BANK, ABOUT 15 FT FROM APRON. SHOREWARD FACE OF TREE.",9/19/2017 5:00:00 AM,140.263,2,6,N/A,9090,5,3.63,1,5860,GPS had trouble under the trees.  Error was a little high,Riverine,9/15/2017 5:00:00 AM,1,2,1762,1770,0.022966,0.03,0915_1000_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.50193,-95.03129,30.50193,-95.03129,Harvey Aug 2017,Mud,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Jeremy McDowell,Nail,Handheld GPS,NAD83,Glenn Harwell,Jonathan Thomas,TXSAN22211,BIG CREEK BRIDGE ON TX 150,,,TX,San Jacinto County,,No,30.50193,-95.03129,23454,unknown,22211,180,1,1,"ORANGE NAIL+TAPE ON MAGNOLIA TREE BY LEFT UPSTREAM SIDE OF BRIDGE, ABOUT 25 FT FROM APRON. NEXT TO TWO LARGE FALLEN TREES",9/19/2017 5:00:00 AM,140.411,2,6,N/A,9089,5,2.2,1,5860,GPS had trouble under the trees.  Error is a little high,Riverine,9/15/2017 5:00:00 AM,1,2,1762,1770,0.022966,0.03,0915_1000_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.51027,-94.99924,30.51027,-94.99924,Harvey Aug 2017,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Kristine Blickenstaff,Tape,Handheld GPS,NAD83,Glenn Harwell,Jonathan Thomas,TXSAN22212,BIG CREEK BRIDGE ON FM222,,,TX,San Jacinto County,,No,30.51027,-94.99924,23456,unknown,22212,180,2,4,"ORANGE TAPE ON BARBED WIRE FENCE POST, ON SOUTH SIDE OF ROAD. FAR RIGHT UPSTREAM SIDE, ABOUT 100 FT FROM TELEPHONE POLE WITH WHITE SIGN",9/19/2017 5:00:00 AM,125.46,2,6,N/A,10212,2,4.15,1,6692,,Riverine,9/15/2017 5:00:00 AM,1,2,1762,1770,0.022966,0.4,0915_1035_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.53514,-94.94645,30.53514,-94.94645,Harvey Aug 2017,Other (Note in Description box),Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Jeremy McDowell,Paint,Handheld GPS,NAD83,Glenn Harwell,Jonathan Thomas,TXSAN22213,APRONS ON MUSSEL SHOAL CREEK BRIDGE - FM1127,,,TX,San Jacinto County,,No,30.53514,-94.94645,23457,unknown,22213,180,9,1,WASH LINE. ORANGE PAINT LINE ON LEFT UPSTREAM APRON. TOP OF LINE MARKS WASH LINE,9/19/2017 5:00:00 AM,82.142,2,6,N/A,9091,3,0,1,5861,,Riverine,9/15/2017 5:00:00 AM,1,2,1762,1770,0.022966,0.03,0915_1120_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.53514,-94.94645,30.53514,-94.94645,Harvey Aug 2017,Other (Note in Description box),Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Jeremy McDowell,Paint,Handheld GPS,NAD83,Glenn Harwell,Jonathan Thomas,TXSAN22213,APRONS ON MUSSEL SHOAL CREEK BRIDGE - FM1127,,,TX,San Jacinto County,,No,30.53514,-94.94645,23458,unknown,22213,180,9,1,WASH LINE. ORANGE PAINT LINE ON RIGHT DOWNSTREAM APRON. BOTTOM OF LINE MARKS WASH LINE,9/19/2017 5:00:00 AM,81.772,2,6,N/A,9092,3,0,1,5861,,Riverine,9/15/2017 5:00:00 AM,1,2,1762,1770,0.022966,0.03,0915_1120_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.55911,-94.8819,30.55911,-94.8819,Harvey Aug 2017,Debris,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Jeremy McDowell,Stake,Handheld GPS,NAD83,Glenn Harwell,Jonathan Thomas,TXPOL22214,"SALLY CREEK BRIDGE ON DREW'S LANDING RD, NEAR DAM AND SMALL PICNIC AREA",,,TX,Polk County,,No,30.55911,-94.8819,23459,unknown,22214,180,2,1,"ORANGE STAKE+TAPE IN GROUND AT DEBRIS LINE. BLACK LINE MARKS DEBRIS LINE. AT 
BASE OF DAM, ABOUT 60 FT OFF SPILLWAY",9/19/2017 5:00:00 AM,83.484,2,6,N/A,9093,7,0,1,5863,,Riverine,9/15/2017 5:00:00 AM,1,2,1762,1770,0.022966,0.03,0915_1215_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.55911,-94.8819,30.55911,-94.8819,Harvey Aug 2017,Debris,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Jeremy McDowell,Nail,Handheld GPS,NAD83,Glenn Harwell,Jonathan Thomas,TXPOL22214,"SALLY CREEK BRIDGE ON DREW'S LANDING RD, NEAR DAM AND SMALL PICNIC AREA",,,TX,Polk County,,No,30.55911,-94.8819,23460,unknown,22214,180,2,1,"ORANGE NAIL+TAPE ON RIGHT DOWNSTREAM GUARDRAIL, 2ND ROUNDED POST FROM CENTER OF BRIDGE",9/19/2017 5:00:00 AM,83.323,2,6,N/A,9094,5,1.67,1,5863,,Riverine,9/15/2017 5:00:00 AM,1,2,1762,1770,0.022966,0.05,0915_1215_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.23055,-94.23141,30.23055,-94.23141,Harvey Aug 2017,Mud,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Jeremy McDowell,Nail,Handheld GPS,NAD83,Glenn Harwell,Jonathan Thomas,TXHAR22216,LUMBERTON CITY PARK ALONG BOGGY CK NEAR TEMPLE ROAD AND ARIOLA ROAD,,,TX,Hardin County,,No,30.23055,-94.23141,23463,unknown,22216,180,1,4,"ORANGE NAIL+TAPE ON TREE, EAST OF PLAYGROUND AND PAVILLION, DIRECTLY NORTH OF BLUE PICNIC TABLE AREA; WHERE THE BRANCH OF CREEK ENDS",9/22/2017 5:00:00 AM,33.079,2,6,N/A,9095,5,4.21,1,5864,"Points at site are visibly different in elevation.  Not clear mark at either site, so no way of telling which is better.",Riverine,9/15/2017 5:00:00 AM,1,2,1762,1770,0.049213,0.3,0915_1600_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.23055,-94.23141,30.23055,-94.23141,Harvey Aug 2017,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Jeremy McDowell,Nail,Handheld GPS,NAD83,Glenn Harwell,Jonathan Thomas,TXHAR22216,LUMBERTON CITY PARK ALONG BOGGY CK NEAR TEMPLE ROAD AND ARIOLA ROAD,,,TX,Hardin County,,No,30.23055,-94.23141,23465,unknown,22216,180,2,3,"NAIL+ORANGE TAPE ON OUTSIDE RAIL OF SMALL WOODEN BRIDGE, NEXT TO YELLOW BEWARE OF SNAKES SIGN",9/22/2017 5:00:00 AM,32.07,2,6,N/A,9096,5,3.87,1,5864,"Points at site are visibly different in elevation.  Not clear mark at either site, so no way of telling which is better.",Riverine,9/15/2017 5:00:00 AM,1,2,1762,1770,0.049213,0.2,0915_1600_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.2369,-93.83148,30.2369,-93.83148,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Glenn Harwell,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Dominick Antolino,TXORA22218,"Adams Bayou at Highway 12 near intersection with Kaiyute Road near Mauriceville, TX",,,TX,Orange County,,No,30.2369,-93.83148,23467,Adams Bayou to Sabine River,22218,180,2,2,"USGS marker on chain-link fence, S side of Hwy 12.",9/25/2017 5:00:00 AM,27.6,2,6,N/A,9836,4,1.1,1,6339,,Riverine,9/14/2017 5:00:00 AM,1,2,1760,1731,0.124,0.1,0914_1700_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.23685,-93.83154,30.23685,-93.83154,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Glenn Harwell,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Dominick Antolino,TXORA22218,"Adams Bayou at Highway 12 near intersection with Kaiyute Road near Mauriceville, TX",,,TX,Orange County,,No,30.2369,-93.83148,23468,Adams Bayou to Sabine River,22218,180,2,2,"USGS marker on chain-link fence S side of Hwy 12, directly W of HWM 0914_1700_1.",9/25/2017 5:00:00 AM,27.5,2,6,N/A,9838,4,1.2,1,6339,,Riverine,9/14/2017 5:00:00 AM,1,2,1760,1731,0.124,0.1,0914_1700_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.21523,-93.82567,30.21523,-93.82567,Harvey Aug 2017,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Glenn Harwell,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Dominick Antolino,TXORA22219,"Adams Bayou to Sabine River on Farm Road 1130 near Mauriceville, TX",,,TX,Orange County,,No,30.21523,-93.82567,23469,Adams Bayou to Sabine River,22219,180,2,3,USGS marker on chain-link fence S side of FR 1130.,9/25/2017 5:00:00 AM,24.1,2,6,N/A,9853,4,1.8,1,6343,,Riverine,9/14/2017 5:00:00 AM,1,2,1760,1731,0.124,0.2,0914_1730_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.21475,-93.82533,30.21475,-93.82533,Harvey Aug 2017,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Glenn Harwell,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Dominick Antolino,TXORA22219,"Adams Bayou to Sabine River on Farm Road 1130 near Mauriceville, TX",,,TX,Orange County,,No,30.21523,-93.82567,23470,Adams Bayou to Sabine River,22219,180,2,3,"USGS marker on chain-link fence S side of FR 1130, S of HWM 0914_1730_1 on the same fence.",9/25/2017 5:00:00 AM,23.9,2,6,N/A,9854,4,1.75,1,6343,,Riverine,9/14/2017 5:00:00 AM,1,2,1760,1731,0.124,0.2,0914_1730_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.09025,-93.73718,30.09025,-93.73718,Harvey Aug 2017,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Glenn Harwell,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Dominick Antolino,TXORA22220,"Sabine River at Border Street and West Division Street near Orange, TX",,,TX,Orange County,,No,30.09025,-93.73718,23471,Sabine River,22220,180,2,4,USGS marker on chain link fence NE corner of intersection.,9/25/2017 5:00:00 AM,7.6,2,6,N/A,9860,4,2.25,1,6350,,Riverine,9/15/2017 5:00:00 AM,1,2,1760,1731,0.124,0.3,0915_0830_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.09025,-93.73718,30.09025,-93.73718,Harvey Aug 2017,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Glenn Harwell,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Dominick Antolino,TXORA22220,"Sabine River at Border Street and West Division Street near Orange, TX",,,TX,Orange County,,No,30.09025,-93.73718,23472,Sabine River,22220,180,2,4,"USGS marker on chain link fence NE corner of intersection, directly N of HWM 0915_",9/25/2017 5:00:00 AM,7.4,2,6,N/A,9861,4,2.25,1,6350,,Riverine,9/15/2017 5:00:00 AM,1,2,1760,1731,0.124,0.3,0915_0830_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.09273,-93.74448,30.09273,-93.74448,Harvey Aug 2017,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Glenn Harwell,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Dominick Antolino,TXORA22221,"King's Gym at West Green Ave near Orange, TX",,,TX,Orange County,,No,30.09273,-93.74448,23473,Sabine River,22221,180,5,1,USGS marker on front of King's Gym building.,9/24/2017 5:00:00 AM,9.5,2,6,N/A,9866,4,2.8,1,6353,,Riverine,9/15/2017 5:00:00 AM,1,2,1760,1731,0.09,0.01,0915_0900_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.09269,-93.74452,30.09269,-93.74452,Harvey Aug 2017,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Glenn Harwell,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Dominick Antolino,TXORA22221,"King's Gym at West Green Ave near Orange, TX",,,TX,Orange County,,No,30.09273,-93.74448,23474,Sabine River,22221,180,5,1,"USGS marker on front of King's Gym building, directly west of HWM 0915_0900_1.",9/24/2017 5:00:00 AM,9.5,2,6,N/A,9867,4,2.8,1,6353,,Riverine,9/15/2017 5:00:00 AM,1,2,1760,1731,0.09,0.01,0915_0900_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
